rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
134927,6,3.5,3,1,1,381367,-381367,,46361,,2463,,20,2,25771,178266,433,421855,,96678,692533,793936,246261,12786,,10/17/1997,DAVITA  INC,Y,N,HUDSON VALLEY DIALYSIS CENTER #0534,332571,12/31/2010,01/01/2010,NY,10591-5523,1/1/2010,12/31/2010,2010
134929,6,4.61999999999989,3,,1,650519,-429202,-221317,59031,5552,1073,,21,2,3632,152883,22818,243135,1490,32966,580901,436380,177056,10554,,10/27/1980,FRESENIUS MEDICAL CARE  N.A.,Y,N,RENAL CARE GROUP - VICKSBURG,252509,12/31/2010,01/01/2010,MS,39180,1/1/2010,12/31/2010,2010
134930,6,4.83999999999992,3,,1,1351790,-891909,-459881,134053,7517,870,822,28,4,4721,257985,30804,475392,1348,199859,741002,647352,255509,14657,,11/22/1982,FRESENIUS MEDICAL CARE  N.A.,Y,N,RENAL CARE GROUP - GREENWOOD,252514,12/31/2010,01/01/2010,MS,38930,1/1/2010,12/31/2010,2010
134931,6,5,3,,1,539043,-573767,34724,649363,,4032,,20,2,,178067,58201,480074,37242,187332,583180,1592657,356524,17271,,10/01/1983,,N,N,SOUTHSHORE DIALYSIS CENTER,332521,12/31/2010,01/01/2010,NY,11550,1/1/2010,12/31/2010,2010
134933,6,4.78999999999996,3,,1,1274503,-840746,-433757,112028,38948,8062,,24,2,3336,252405,41703,835816,1319,131349,818742,801857,272010,16157,,05/01/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG BESSEMER KIDNEY CENTER,012534,12/31/2010,01/01/2010,AL,35022,1/1/2010,12/31/2010,2010
134934,6,5.11999999999989,3,,1,383266,-252844,-130422,34722,8147,1346,,10,4,642,80933,11440,151715,692,67267,352079,229346,96074,5996,,10/27/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,BAY MINETTE,012597,12/31/2010,01/01/2010,AL,36507,1/1/2010,12/31/2010,2010
134935,6,5.45999999999981,3,,1,1103549,-727988,-375561,98803,26436,5159,,24,2,2388,159096,26642,711003,1053,99267,578967,538720,197289,11967,,05/01/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG WEST,012601,12/31/2010,01/01/2010,AL,35211,1/1/2010,12/31/2010,2010
134936,6,4.92999999999984,3,,1,491873,-324171,-167702,45779,5244,750,152,13,2,1761,77602,10839,69950,825,57358,383174,240366,123752,6749,,10/25/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,ALEXANDER CITY,012617,12/31/2010,01/01/2010,AL,35010,1/1/2010,12/31/2010,2010
134937,3,5.11999999999989,3,,1,174657,-115277,-59380,15573,4790,921,,10,2,226,29551,3252,353542,182,96668,234528,80114,29573,1739,,09/14/2009,FRESENIUS MEDICAL CARE  N.A.,Y,N,FOLEY,012634,12/31/2010,01/01/2010,AL,36535,1/1/2010,12/31/2010,2010
134938,6,4,3,12,1,1446120,-1446120,,180317,,9675,,30,4,52121,254146,9134,562440,1288,174774,891996,1148286,350027,24882,,06/28/1978,DAVITA  INC,Y,N,YUMA DIALYSIS  #2508,032502,12/31/2010,01/01/2010,AZ,85364-6122,1/1/2010,12/31/2010,2010
134939,6,4,3,14,1,1088740,-1088740,,143370,,10088,,25,3,51304,255330,12774,446393,852,117334,895449,1263674,298057,22754,,09/27/1993,DAVITA  INC,Y,N,FULLERTON DIALYSIS #3058,052505,12/31/2010,01/01/2010,CA,92832-3037,1/1/2010,12/31/2010,2010
134940,6,4,3,21,1,1049981,-1049981,,133078,,4119,,20,4,44516,227384,7251,336146,,171737,627079,1168331,283337,17581,,11/08/1982,DAVITA  INC,Y,N,MERCED DIALYSIS  #3143-6255,052584,12/31/2010,01/01/2010,CA,95340-1346,1/1/2010,12/31/2010,2010
134941,6,4,3,13,1,926303,-926303,,117703,,7570,,23,4,42635,261429,10291,405805,,124071,957690,1354099,297151,18584,,04/04/1983,DAVITA  INC,Y,N,BERKELEY DIALYSIS #3039,052587,12/31/2010,01/01/2010,CA,94705-2031,1/1/2010,12/31/2010,2010
134942,6,5,3,20,1,1014159,-1014159,,128713,,6743,,22,2,40556,266457,3739,1111355,,148694,1123176,1328271,319608,20285,,09/01/1987,DAVITA  INC,Y,N,SANTA MONICA DIALYSIS  #3211,052665,12/31/2010,01/01/2010,CA,90404-1136,1/1/2010,12/31/2010,2010
134943,6,4,3,9,1,679404,-679404,,87133,,3957,,16,2,28471,188232,13088,342521,1524,100718,687174,995643,203155,13919,,10/05/1987,DAVITA  INC,Y,N,TULARE DIALYSIS #3298,052666,12/31/2010,01/01/2010,CA,93274-4220,1/1/2010,12/31/2010,2010
134944,6,4,3,18,1,810162,-810162,,103374,,4756,,16,4,40061,250973,,288396,122,98942,846814,1252098,256593,17091,,07/06/1990,DAVITA  INC,Y,N,VISALIA DIALYSIS #3300,052696,12/31/2010,01/01/2010,CA,93291-4117,1/1/2010,12/31/2010,2010
134945,6,4.5,3,19,1,1301699,-1301699,,166343,,6354,,27,5,41856,245543,3046,281178,432,135890,1050305,1215915,330270,21162,,12/01/1994,DAVITA  INC,Y,N,AIRPORT DIALYSIS  #3212,052754,12/31/2010,01/01/2010,CA,90304-1456,1/1/2010,12/31/2010,2010
134946,6,3.5,3,1,1,297614,-297614,,37897,,2206,,12,3,15958,94321,,295006,,83224,464317,441107,125559,7657,,02/06/1996,DAVITA  INC,Y,N,HI-DESERT DIALYSIS #2568,052776,12/31/2010,01/01/2010,CA,92284-5879,1/1/2010,12/31/2010,2010
134947,6,3.5,3,15,1,889141,-889141,,117223,,11604,,20,4,43071,231087,4953,515978,,102660,835966,1294769,276986,18061,,04/24/1996,DAVITA  INC,Y,N,EL CERRITO DIALYSIS #3849,052786,12/31/2010,01/01/2010,CA,94530-2620,1/1/2010,12/31/2010,2010
134948,6,4,3,10,1,969123,-969123,,121087,,4548,,27,3,40674,261294,2650,442059,423,168142,772156,1208206,311160,18248,,10/18/1999,DAVITA  INC,Y,N,HARTFORD DIALYSIS  #2524,072516,12/31/2010,01/01/2010,CT,06112,1/1/2010,12/31/2010,2010
134949,7,5,4,1,1,854492,-854492,,109866,,5268,,29,4,37999,193447,6787,752750,,127197,823877,877660,283463,15208,,03/01/1995,DAVITA  INC,Y,N,K STREET DIALYSIS  #3074,092518,12/31/2010,01/01/2010,DC,20037-1898,1/1/2010,12/31/2010,2010
134950,6,5.5,3,,1,1168301,-770837,-397464,108982,13722,2832,3149,35,3,3576,259909,21518,281883,1545,203333,738808,770285,288093,14331,,07/01/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,BAPTIST MEDICAL,102501,12/31/2010,01/01/2010,FL,32501,1/1/2010,12/31/2010,2010
134951,6,3.5,3,11,1,702391,-702391,,94446,,5592,,24,2,28120,176118,7185,387779,,111208,731444,725520,237194,15394,,01/10/1980,DAVITA  INC,Y,N,PLANTATION DIALYSIS  #3220,102536,12/31/2010,01/01/2010,FL,33317-2243,1/1/2010,12/31/2010,2010
134952,6,4.5,3,7,1,1092413,-1092413,,141013,,5944,,25,4,53883,268309,11322,403150,,212499,727362,983792,332293,19691,,02/29/1984,DAVITA  INC,Y,N,KISSIMMEE DIALYSIS #4013,102569,12/31/2010,01/01/2010,FL,34741-4912,1/1/2010,12/31/2010,2010
134953,6,4,3,1,1,709873,-709873,,91262,,3108,,20,2,26123,153061,,508713,328,145084,596688,557615,200988,11611,,07/25/1989,DAVITA  INC,Y,N,ORLANDO DIALYSIS  #3021,102623,12/31/2010,01/01/2010,FL,32806-2021,1/1/2010,12/31/2010,2010
134954,6,3.5,3,12,1,727789,-727789,,94000,,2517,,16,2,29583,144266,1093,252045,,84784,486479,497183,155057,10480,,12/10/1999,DAVITA  INC,Y,N,LAKELAND SOUTH DIALYSIS #4071-6278,102764,12/31/2010,01/01/2010,FL,33813-2501,1/1/2010,12/31/2010,2010
134955,6,4.20999999999981,3,,1,1070805,-706462,-364343,99485,13770,2827,,24,2,3482,197750,23064,530189,1705,143066,727542,611853,261714,13993,,04/20/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,SARASOTA KIDNEY CENTER,102783,12/31/2010,01/01/2010,FL,34239,1/1/2010,12/31/2010,2010
134956,6,5,3,,1,683925,-451221,-232704,63619,20560,3811,,20,3,2302,162318,23310,299795,787,98120,498731,505425,194643,9205,,06/24/1991,FRESENIUS MEDICAL CARE  N.A.,Y,N,DEKALB-GWINNETT,112511,12/31/2010,01/01/2010,GA,30030,1/1/2010,12/31/2010,2010
134957,6,4,3,50,1,667838,-667838,,82257,,2203,,24,2,23571,102132,3462,308493,1586,157271,370897,382929,139050,8903,,07/14/1977,DAVITA  INC,Y,N,BRUNSWICK DIALYSIS  #3106-6065,112514,12/31/2010,01/01/2010,GA,31525-1862,1/1/2010,12/31/2010,2010
134958,6,5,3,,1,526162,-347155,-179007,47332,12503,3721,,20,2,1919,122391,20034,246860,971,84258,449734,396184,141877,8744,,04/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,COVINGTON,112533,12/31/2010,01/01/2010,GA,30014,1/1/2010,12/31/2010,2010
134959,6,4.5,3,1,1,437646,-437646,,56889,,1790,,24,4,19600,124882,5067,416676,,95409,502522,541612,183516,8425,,08/14/1989,DAVITA  INC,Y,N,FORD FACTORY SQUARE DIALYSIS  #3225,112562,12/31/2010,01/01/2010,GA,30308-2719,1/1/2010,12/31/2010,2010
134960,6,5,3,,1,404083,-255757,-148326,39843,10239,2251,,16,2,2495,128076,13533,305766,843,62923,402893,390734,123985,7562,,12/19/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,TUCKER,112563,12/31/2010,01/01/2010,GA,30084,1/1/2010,12/31/2010,2010
134961,6,4,3,,1,769977,-499663,-270314,63430,31968,4982,,19,2,2471,171315,18609,250546,1047,108143,498013,538069,186457,11827,,11/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,PERIMETER,112590,12/31/2010,01/01/2010,GA,30328,1/1/2010,12/31/2010,2010
134962,6,5,3,,1,564384,-372354,-192030,51135,9819,2504,,13,2,2280,347442,22529,259242,1334,74033,557799,480595,168111,10431,,12/21/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,CONYERS (LITHONIA),112599,12/31/2010,01/01/2010,GA,30012,1/1/2010,12/31/2010,2010
134963,6,4.5,3,,1,434483,-286669,-147814,41533,5656,891,,16,2,1429,109548,9408,262549,709,74273,351906,276083,82116,5783,,12/12/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,THOMASVILLE,112601,12/31/2010,01/01/2010,GA,31792,1/1/2010,12/31/2010,2010
134965,3,4,3,,1,548296,-360921,-187375,48481,9018,1752,793,16,2,1300,97518,15351,269380,836,116260,411111,394195,118923,7024,,11/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,ALPHARETTA DC,112619,12/31/2010,01/01/2010,GA,30076,1/1/2010,12/31/2010,2010
134966,6,4,3,,1,703317,-460653,-242664,66867,13909,2335,,17,2,2702,131422,13219,233498,1155,106031,504325,451436,184969,9917,,12/23/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,LAWRENCEVILLE,112622,12/31/2010,01/01/2010,GA,30045,1/1/2010,12/31/2010,2010
134967,3,4.25,3,,1,287960,-189986,-97974,29860,3404,883,,16,2,1130,53803,4802,139538,442,64245,248902,150825,52000,3516,,01/07/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,BAINBRIDGE,112628,12/31/2010,01/01/2010,GA,39819,1/1/2010,12/31/2010,2010
134968,6,4.5,3,,1,610162,-392652,-217510,55804,19239,2755,,21,2,1848,224779,24457,320795,1345,102855,603781,574377,222716,11545,,12/28/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,CLAYTON COUNTY,112645,12/31/2010,01/01/2010,GA,30236,1/1/2010,12/31/2010,2010
134969,6,4,3,45,1,306889,-306889,,39421,,1247,,12,2,10709,47726,2262,142940,41,62469,354301,228431,78244,5889,,04/21/1999,DAVITA  INC,Y,N,EFFINGHAM NORTH DIALYSIS #3544,112661,12/31/2010,01/01/2010,GA,31329-3076,1/1/2010,12/31/2010,2010
134970,6,4.5,3,,1,650377,-429113,-221264,60955,13231,2034,437,16,2,1690,171809,18987,194870,948,64804,474963,418482,145091,7755,,01/12/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,MUSCOGEE,112676,12/31/2010,01/01/2010,GA,31904,1/1/2010,12/31/2010,2010
134971,6,4,3,,1,535230,-353113,-182117,49720,11640,1009,,17,3,1339,82137,12511,315906,647,67114,367253,358853,108490,6071,,05/23/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,DOUGLAS COUNTY,112694,12/31/2010,01/01/2010,GA,30135,1/1/2010,12/31/2010,2010
134972,3,4.5,3,,1,586692,-384520,-202172,54897,4763,1240,,20,3,1663,112623,15266,289881,837,48972,427626,249034,99521,6173,,07/24/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,SOUTH MACON,112697,12/31/2010,01/01/2010,GA,31205,1/1/2010,12/31/2010,2010
134973,6,5,3,,1,349119,-230345,-118774,33168,7798,1062,,11,2,1181,89203,10367,192025,616,50770,312512,231352,97918,5512,,04/29/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,WALTON,112718,12/31/2010,01/01/2010,GA,30655,1/1/2010,12/31/2010,2010
134974,6,4.5,3,,1,904769,-596924,-307845,84964,11317,2268,,30,6,2336,109742,21877,317540,1406,132124,596856,418726,219849,11456,,03/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC NEW BAILIE DIALYSIS,112720,12/31/2010,01/01/2010,GA,30904,1/1/2010,12/31/2010,2010
134975,6,4.25,3,,1,555661,-366583,-189078,51283,4657,1555,,15,2,1925,117824,22196,228501,1076,41879,443614,407053,137006,7986,,06/17/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,CHATTAHOOCHEE,112734,12/31/2010,01/01/2010,GA,31906,1/1/2010,12/31/2010,2010
134976,6,5,3,,1,293082,-193381,-99701,25681,,650,,10,2,814,69625,3598,168735,725,38101,266153,220686,122457,4029,,12/22/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,LAKE LANIER,112743,12/31/2010,01/01/2010,GA,30501,1/1/2010,12/31/2010,2010
134977,6,4,3,,1,720979,-473150,-247829,59230,,2523,,20,2,3489,163599,25975,332406,3182,102057,582066,529679,199391,11679,,12/21/2005,FRESENIUS MEDICAL CARE  N.A.,Y,N,LITHONIA,112759,12/31/2010,01/01/2010,GA,30058,1/1/2010,12/31/2010,2010
134978,3,5,3,,1,394142,-260061,-134081,35803,10072,2262,,19,2,1541,192995,16221,368212,778,80241,419199,429526,117434,7127,,07/26/2007,FRESENIUS MEDICAL CARE  N.A.,Y,N,S. DEKALB/ROCKDALE,112785,12/31/2010,01/01/2010,GA,30058,1/1/2010,12/31/2010,2010
134979,6,6,3,,1,247869,-163581,-84288,21942,4831,1259,,20,3,1023,85627,10614,389800,526,63615,336908,290094,78580,4278,,02/13/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,EVANS,112793,12/31/2010,01/01/2010,GA,30809,1/1/2010,12/31/2010,2010
134980,6,5,3,,1,341589,-225338,-116251,31952,,1008,,12,,1240,81220,6550,302502,1250,50508,338757,276316,110405,6087,,08/19/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,HABERSHAM,112800,12/31/2010,01/01/2010,GA,30535,1/1/2010,12/31/2010,2010
134981,3,5,3,,1,96267,-63528,-32739,11659,,158,,10,2,574,32594,6462,104793,395,65924,208273,88459,44472,2595,,02/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,KUTTAWA,182551,12/31/2010,01/01/2010,KY,42055,1/1/2010,12/31/2010,2010
134982,6,5,3,,1,762042,-502795,-259247,65117,238,1277,3228,16,2,3384,186876,13806,340420,1595,148943,342932,532532,136719,8208,,02/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,PADUCAH,182552,12/31/2010,01/01/2010,KY,42003,1/1/2010,12/31/2010,2010
134983,6,5,3,,1,326260,-215245,-111015,39822,,1166,,13,2,1096,92928,14165,108783,747,72406,238585,248925,106395,6352,,02/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,MURRAY,182553,12/31/2010,01/01/2010,KY,42071,1/1/2010,12/31/2010,2010
134984,6,5,3,,1,424851,-280282,-144569,51908,,674,,13,2,1575,123599,15944,106031,1190,64715,275577,333583,104691,5750,,02/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,MAYFIELD,182554,12/31/2010,01/01/2010,KY,42066,1/1/2010,12/31/2010,2010
134985,6,3.5,3,1,1,278828,-278828,,33947,,990,,12,4,13608,81011,2642,183916,304,82693,453835,322432,127949,6582,,04/23/1992,DAVITA  INC,Y,N,DONALDSONVILLE DIALYSIS  #2606,192572,12/31/2010,01/01/2010,LA,70346-4357,1/1/2010,12/31/2010,2010
134986,3,4.53999999999996,3,,1,380720,-256784,-123936,32550,7500,1011,1534,16,2,1985,62931,10728,163484,707,65737,354677,175595,93901,6031,,02/02/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,RENEX DIALYSIS DELTA,192573,12/31/2010,01/01/2010,LA,71233,1/1/2010,12/31/2010,2010
134989,6,5,3,1,1,692338,-692338,,87576,,4464,,26,3,32612,235128,2363,503604,,144987,722734,1000596,315451,16758,,08/13/1991,DAVITA  INC,Y,N,WEYMOUTH DIALYSIS #3242-6303,222517,12/31/2010,01/01/2010,MA,02189-3122,1/1/2010,12/31/2010,2010
134990,6,4,3,18,1,1592952,-1592952,,207050,,6875,,30,5,51132,336106,8669,601528,,204367,1203542,1481267,456488,23645,,06/23/1993,DAVITA  INC,Y,N,BOSTON DIALYSIS  #3035,222526,12/31/2010,01/01/2010,MA,02118-2304,1/1/2010,12/31/2010,2010
134991,6,4,3,,1,324270,-301397,-22873,34951,,2898,,13,3,,131110,,333812,13467,25804,235158,653126,134421,7618,,06/09/2003,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,222559,09/30/2010,10/01/2009,MA,01742,10/1/2009,9/30/2010,2010
134993,,,,,1,100311,-66221,-34090,7044,7021,,,,,97,,,,,,,,,,,11/02/2005,FRESENIUS MEDICAL CARE  N.A.,Y,N,KALAMAZOO HOME,232626,12/31/2010,01/01/2010,MI,49007,1/1/2010,12/31/2010,2010
134994,3,4.75,3,,1,263408,-173800,-89608,3689,5313,549,,16,3,1155,68486,9389,311516,748,100870,339301,196306,77873,4786,,12/06/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,KALAMAZOO E.,232633,12/31/2010,01/01/2010,MI,49002,1/1/2010,12/31/2010,2010
134995,6,4.28999999999996,3,,1,286933,-189292,-97641,25679,1752,222,,9,3,1027,54786,9168,106834,569,55705,261801,139451,68574,4157,,02/02/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,RENEX DIALYSIS PORT GIBSON,252531,12/31/2010,01/01/2010,MS,39150,1/1/2010,12/31/2010,2010
134996,6,5,3,,1,611788,-403642,-208146,56017,13772,2107,,26,4,1870,168997,14764,186978,685,98762,463576,484958,136508,8594,,08/11/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,BRIDGETON,262543,12/31/2010,01/01/2010,MO,63044,1/1/2010,12/31/2010,2010
134997,6,3.5,3,1,1,306970,-306970,,38097,,2674,,16,2,15143,100664,655,247128,,165280,496113,477471,142034,7406,,11/29/1996,DAVITA  INC,Y,N,HOSPITAL HILL DIALYSIS #3202,262551,12/31/2010,01/01/2010,MO,64108-2639,1/1/2010,12/31/2010,2010
135005,6,4.25,3,12,1,737101,-737101,,90896,,6179,,27,3,34368,208506,4882,511689,,177764,684754,974680,235556,16216,,03/10/2005,DAVITA  INC,Y,N,PDI-WORCESTER #1651-6128,222564,12/31/2010,01/01/2010,MA,01605-3918,1/1/2010,12/31/2010,2010
135006,6,3.5,3,,1,686331,-451299,-235032,60040,9038,3799,,15,2,2100,155639,29988,252132,596,63311,498135,418320,147082,8522,,08/07/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,KENMORE AKC,332554,12/31/2010,03/10/2010,NY,14217,3/10/2010,12/31/2010,2010
135007,6,4.5,3,,1,1251343,-828406,-422937,111665,20489,3845,,24,3,4059,368668,23364,494510,2029,158390,814983,908484,283069,17648,,12/03/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG VILLA PARK,142612,12/31/2010,01/01/2010,IL,60181,1/1/2010,12/31/2010,2010
135008,6,4.5,3,,1,337597,-337597,,39625,9975,2582,,14,2,,219364,,210687,1770,90283,409744,586794,136875,7669,,04/06/2005,AMERICAN RENAL ASSOCIATES  INC.,Y,N,SOUTH BARRINGTON DIALYSIS CENTER,142662,12/31/2010,01/01/2010,IL,60010,1/1/2010,12/31/2010,2010
135009,,,,,1,124888,-124888,,18594,,,,,,,,,,,,,,,,,10/10/2007,SATELLITE HEALTHCARE  INC.,Y,N,WELLBOUND OF EVANSTON LLC,142687,12/31/2010,01/01/2010,IL,60077,1/1/2010,12/31/2010,2010
135010,6,3.5,3,,1,139596,-139596,,25120,,915,,8,1,,32569,64105,76968,2174,19524,213674,219577,89716,3507,,11/17/1992,PURITY DIALYSIS CENTERS INC.,Y,N,BROOKFIELD DIALYSIS CENTER,522513,12/31/2010,01/01/2010,WI,53005,1/1/2010,12/31/2010,2010
135011,6,4,3,30,1,219448,-219448,,37550,,837,,11,2,,39917,83730,122380,3397,20932,334654,234085,106291,4795,,12/04/1997,PURITY DIALYSIS CENTERS INC.,Y,N,WATERTOWN DIALYSIS CENTER,522525,12/31/2010,01/01/2010,WI,53098,1/1/2010,12/31/2010,2010
135012,6,4,3,30,1,170698,-170698,,39500,,1011,,13,2,,33662,64109,190007,3602,16824,352641,256847,117303,5275,,03/10/2000,PURITY DIALYSIS CENTERS INC.,Y,N,FORT ATKINSON DIALYSIS CENTER,522533,12/31/2010,01/01/2010,WI,53538,1/1/2010,12/31/2010,2010
135013,6,6,3,,1,131209,-131209,,27870,,670,,12,3,,33422,73051,217982,2937,7988,270880,285931,112214,3852,,08/14/2000,PURITY DIALYSIS CENTERS INC.,Y,N,WAUKESHA SOUTH DIALYSIS CENTER,522535,12/31/2010,01/01/2010,WI,53186,1/1/2010,12/31/2010,2010
135014,3,4.81999999999994,3,,1,688738,-466639,-222099,60635,5192,1413,,16,9,1771,120522,18736,210813,1278,79985,451739,294319,139181,8201,,05/10/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,OUACHITA DIALYSIS CENTER,192582,12/31/2010,01/01/2010,LA,71291,1/1/2010,12/31/2010,2010
135015,3,4.50999999999999,3,,1,196318,-132710,-63608,17039,1702,463,,12,2,900,55436,10954,131242,612,59490,279528,127524,68335,4020,,09/25/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,JENNINGS DIALYSIS CENTER,192603,12/31/2010,01/01/2010,LA,70546,1/1/2010,12/31/2010,2010
135016,3,4.45999999999981,3,,1,465499,-313908,-151591,41833,2519,401,,19,2,1232,65220,13459,98518,732,48828,315785,168264,87641,5364,,12/20/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,LINCOLN KIDNEY CENTER,192630,12/31/2010,01/01/2010,LA,71270,1/1/2010,12/31/2010,2010
135017,6,4.77999999999997,3,,1,684248,-448049,-236199,64080,4461,1098,,17,2,1945,142536,14183,183417,1160,25914,430274,357920,132401,8402,,08/20/1990,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA MAGEE,252529,12/31/2010,01/01/2010,MS,39111,1/1/2010,12/31/2010,2010
135019,6,4.5,3,,1,694952,-458502,-236450,51885,12854,1891,,17,2,2130,142583,8994,311288,1088,108631,495489,784551,141542,8068,,05/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC ENID,372558,12/31/2010,01/01/2010,OK,73701,1/1/2010,12/31/2010,2010
135020,6,4.5,3,,1,562317,-371008,-191309,50282,12487,1585,,20,2,6313,185584,19813,335032,1492,102118,618469,498349,192847,11508,,03/23/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC WAXAHACHIE,452826,12/31/2010,01/01/2010,TX,75165,1/1/2010,12/31/2010,2010
135021,4,4,3,,1,114036,-125310,11274,14349,5331,631,,12,2,63501,79945,,252132,,3455,369274,286416,,3513,,06/03/2004,RENAL VENTURES MANAGEMENT  LLC,Y,N,RENAL CTR OF MOOREFIELD LLC,512522,12/31/2010,01/01/2010,WV,26836,1/1/2010,12/31/2010,2010
135022,6,4.5,3,,1,552626,-552626,,71486,,486,2582,24,3,,82475,21287,89395,10961,247497,585660,647801,342144,14862,,11/18/2004,,N,N,LAKE JACKSON DIALYSIS AND KIDNEY CTR,672500,12/31/2010,01/01/2010,TX,77566,1/1/2010,12/31/2010,2010
135023,3,5,3,8,1,114068,-114068,,13968,,1636,,21,3,9156,40833,1543,394745,200,107832,388871,205940,49724,2707,,11/23/2009,DAVITA  INC,Y,N,EVERETT DIALYSIS CENTER #4373-5953,502560,12/31/2010,02/01/2010,WA,98203-6419,2/1/2010,12/31/2010,2010
135024,6,4.19999999999982,3,,1,1205909,-795567,-410342,110899,11891,2646,2842,27,3,3694,233830,26368,366567,1740,143092,771818,837682,231474,13450,,02/04/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,BRIGGS AVENUE DIALYSIS  NC,342615,12/31/2010,01/01/2010,NC,27703,1/1/2010,12/31/2010,2010
135025,6,4.5,3,,1,318564,-210181,-108383,28670,2773,580,,15,2,1335,76198,11583,191274,873,46157,363339,234079,103562,6538,,08/29/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,HALIFAX COUNTY,342619,12/31/2010,01/01/2010,NC,27874,1/1/2010,12/31/2010,2010
135026,6,4,3,,1,547231,-361039,-186192,49216,3438,1078,,23,3,1921,133415,12916,284925,1153,75977,462810,322151,137684,8653,,10/18/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,ROBESON COUNTY DIALYSIS,342623,12/31/2010,01/01/2010,NC,28340,1/1/2010,12/31/2010,2010
135027,6,4.5,3,,1,269671,-177923,-91748,25047,1521,462,,10,2,868,63372,9247,158035,585,33223,274338,187850,66420,4221,,12/11/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,JONES COUNTY,342625,12/31/2010,01/01/2010,NC,28585,1/1/2010,12/31/2010,2010
135028,6,4.14999999999986,3,,1,624512,-411932,-212580,57796,6842,1226,,15,3,1643,83548,11794,167065,863,67495,407862,284982,119992,7236,,12/01/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,AYDEN DIALYSIS,342632,12/31/2010,01/01/2010,NC,28513,1/1/2010,12/31/2010,2010
135029,6,4.32999999999993,3,,1,951557,-627811,-323746,77389,24036,3981,,35,4,3341,207273,19491,480004,1959,183501,780690,585003,290109,14523,,12/31/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,EAST GREENSBORO,342634,12/31/2010,01/01/2010,NC,27405,1/1/2010,12/31/2010,2010
